
Fuerzas directamente en los nudos (reacciones)
  nudo          fx          fy          fz
 25932 -1.2465e+00 +0.0000e+00 +0.0000e+00 
 25933 -8.6738e-01 +0.0000e+00 +0.0000e+00 
 25934 -5.6916e-02 +0.0000e+00 +0.0000e+00 
 25935 +2.8722e-02 +0.0000e+00 +0.0000e+00 
 25936 -3.3409e-02 +0.0000e+00 +0.0000e+00 
 25937 -9.1329e-02 +0.0000e+00 +0.0000e+00 
 25938 -6.6992e-02 +0.0000e+00 +0.0000e+00 
 25939 +6.2159e-02 +0.0000e+00 +0.0000e+00 
 25940 +3.2483e-01 +0.0000e+00 +0.0000e+00 
 25941 -6.9421e-02 +0.0000e+00 +0.0000e+00 
 25942 +1.6790e+00 +0.0000e+00 +0.0000e+00 
 25943 -1.9142e-01 +0.0000e+00 +0.0000e+00 
 25944 +2.1317e-01 +0.0000e+00 +0.0000e+00 
 25945 -1.6691e-02 +0.0000e+00 +0.0000e+00 
 25946 -8.7293e-02 +0.0000e+00 +0.0000e+00 
 25947 +9.7026e-02 +0.0000e+00 +0.0000e+00 
 25948 +3.1820e-01 +0.0000e+00 +0.0000e+00 
 25949 -1.8110e-01 +0.0000e+00 +0.0000e+00 
 25950 -9.3125e-02 +0.0000e+00 +0.0000e+00 
 25951 +1.3614e-01 +0.0000e+00 +0.0000e+00 
 25952 -1.1666e-01 +0.0000e+00 +0.0000e+00 
 25953 -2.0655e-01 +0.0000e+00 +0.0000e+00 
 25954 +8.6641e-02 +0.0000e+00 +0.0000e+00 
 25955 -3.8279e-01 +0.0000e+00 +0.0000e+00 
 25956 -1.2018e-01 +0.0000e+00 +0.0000e+00 
 25957 +1.5977e-03 +0.0000e+00 +0.0000e+00 
 25958 -1.0874e-01 +0.0000e+00 +0.0000e+00 
 25959 -1.6105e-01 +0.0000e+00 +0.0000e+00 
 25960 +2.4798e-01 +0.0000e+00 +0.0000e+00 
 25961 -3.3705e+00 +0.0000e+00 +0.0000e+00 
 25962 +5.7224e-02 +0.0000e+00 +0.0000e+00 
 25963 +3.4015e-02 +0.0000e+00 +0.0000e+00 
 25964 -2.2279e-01 +0.0000e+00 +0.0000e+00 
 25965 +7.1191e+00 +0.0000e+00 +0.0000e+00 
 25966 -1.1936e-01 +0.0000e+00 +0.0000e+00 
 25967 +1.4083e-01 +0.0000e+00 +0.0000e+00 
 25968 -1.6079e-01 +0.0000e+00 +0.0000e+00 
 25969 -1.3797e-01 +0.0000e+00 +0.0000e+00 
 25970 -1.3659e-01 +0.0000e+00 +0.0000e+00 
 25971 -3.0160e-02 +0.0000e+00 +0.0000e+00 
 25972 -1.5953e-01 +0.0000e+00 +0.0000e+00 
 25973 +2.0485e-02 +0.0000e+00 +0.0000e+00 
 25974 +6.0775e-02 +0.0000e+00 +0.0000e+00 
 25975 -9.6507e-01 +0.0000e+00 +0.0000e+00 
 25976 +1.3511e-01 +0.0000e+00 +0.0000e+00 
 25977 -3.2208e-01 +0.0000e+00 +0.0000e+00 
 25978 -4.1100e-01 +0.0000e+00 +0.0000e+00 
 25979 -6.4071e-01 +0.0000e+00 +0.0000e+00 
 25980 +1.8019e-01 +0.0000e+00 +0.0000e+00 
 25981 -7.1425e-02 +0.0000e+00 +0.0000e+00 
 25982 -1.8603e-01 +0.0000e+00 +0.0000e+00 
 25983 -1.2429e-02 +0.0000e+00 +0.0000e+00 
 25984 -2.8244e-01 +0.0000e+00 +0.0000e+00 
 25985 -1.8508e-01 +0.0000e+00 +0.0000e+00 
 25986 -2.3078e-01 +0.0000e+00 +0.0000e+00 
 25987 +2.5997e-01 +0.0000e+00 +0.0000e+00 
 25988 -3.1777e-02 +0.0000e+00 +0.0000e+00 
 25989 +4.0096e-02 +0.0000e+00 +0.0000e+00 
 25990 -8.1600e-02 +0.0000e+00 +0.0000e+00 
 25991 +1.9412e-01 +0.0000e+00 +0.0000e+00 
 25992 +4.6086e-02 +0.0000e+00 +0.0000e+00 
 25993 +1.0414e+01 +0.0000e+00 +0.0000e+00 
 25994 +1.0736e+01 +0.0000e+00 +0.0000e+00 
 25995 -4.2184e+00 +0.0000e+00 +0.0000e+00 
 25996 -2.3916e-01 +0.0000e+00 +0.0000e+00 
 25997 -3.7183e-02 +0.0000e+00 +0.0000e+00 
 25998 +1.1244e-01 +0.0000e+00 +0.0000e+00 
 25999 +6.3580e-02 +0.0000e+00 +0.0000e+00 
 26000 +2.4356e-02 +0.0000e+00 +0.0000e+00 
 26001 +1.9308e-01 +0.0000e+00 +0.0000e+00 
 26002 +1.6341e-01 +0.0000e+00 +0.0000e+00 
 26003 +1.1551e-01 +0.0000e+00 +0.0000e+00 
 26004 +9.5250e+00 +0.0000e+00 +0.0000e+00 
 26005 -1.0411e-02 +0.0000e+00 +0.0000e+00 
 26006 +6.8446e-02 +0.0000e+00 +0.0000e+00 
 26007 -3.9622e-02 +0.0000e+00 +0.0000e+00 
 26008 -1.9911e-03 +0.0000e+00 +0.0000e+00 
 26009 -6.6790e-03 +0.0000e+00 +0.0000e+00 
 26010 +1.7304e-01 +0.0000e+00 +0.0000e+00 
 26011 -6.1189e-01 +0.0000e+00 +0.0000e+00 
 26012 -9.8575e-02 +0.0000e+00 +0.0000e+00 
 26013 +7.2789e-03 +0.0000e+00 +0.0000e+00 
 26014 -1.5905e-02 +0.0000e+00 +0.0000e+00 
 26015 -4.3602e-01 +0.0000e+00 +0.0000e+00 
 26016 -8.7234e-02 +0.0000e+00 +0.0000e+00 
 26017 -3.3187e-01 +0.0000e+00 +0.0000e+00 
 26018 +5.5428e-02 +0.0000e+00 +0.0000e+00 
 26019 -1.1248e-01 +0.0000e+00 +0.0000e+00 
 26020 -8.5485e-02 +0.0000e+00 +0.0000e+00 
 26021 -1.6141e-01 +0.0000e+00 +0.0000e+00 
 26022 +7.8531e-02 +0.0000e+00 +0.0000e+00 
 26023 -1.3590e-01 +0.0000e+00 +0.0000e+00 
 26024 +1.3670e-02 +0.0000e+00 +0.0000e+00 
 26025 +2.2820e-01 +0.0000e+00 +0.0000e+00 
 26026 +1.6948e-01 +0.0000e+00 +0.0000e+00 
 26027 +1.0297e-01 +0.0000e+00 +0.0000e+00 
 26028 -9.2513e-02 +0.0000e+00 +0.0000e+00 
 26029 +2.2032e-02 +0.0000e+00 +0.0000e+00 
 26030 -2.1101e-02 +0.0000e+00 +0.0000e+00 
 26031 +3.3508e-01 +0.0000e+00 +0.0000e+00 
 26032 -3.6920e-01 +0.0000e+00 +0.0000e+00 
 26033 -5.8772e-01 +0.0000e+00 +0.0000e+00 
 26034 +7.8763e-02 +0.0000e+00 +0.0000e+00 
 26035 +4.0529e-03 +0.0000e+00 +0.0000e+00 
 26036 -1.6010e-01 +0.0000e+00 +0.0000e+00 
 26037 -3.3231e-01 +0.0000e+00 +0.0000e+00 
 26038 +1.0312e-01 +0.0000e+00 +0.0000e+00 
 26039 -2.5799e-01 +0.0000e+00 +0.0000e+00 
 26040 -1.3133e-01 +0.0000e+00 +0.0000e+00 
 26041 -2.6045e+00 +0.0000e+00 +0.0000e+00 
 26042 +1.1998e+00 +0.0000e+00 +0.0000e+00 
 26043 -3.1978e-02 +0.0000e+00 +0.0000e+00 
 26044 +1.0828e-01 +0.0000e+00 +0.0000e+00 
 26045 -1.3959e-01 +0.0000e+00 +0.0000e+00 
 26046 +7.4040e-02 +0.0000e+00 +0.0000e+00 
 26047 -7.5600e-02 +0.0000e+00 +0.0000e+00 
 26048 +1.3083e-01 +0.0000e+00 +0.0000e+00 
 26049 -1.5459e-01 +0.0000e+00 +0.0000e+00 
 26050 -1.3729e-01 +0.0000e+00 +0.0000e+00 
 26051 -4.2466e+00 +0.0000e+00 +0.0000e+00 
 26052 +5.9360e+00 +0.0000e+00 +0.0000e+00 
 26053 +8.6358e+00 +0.0000e+00 +0.0000e+00 
 26054 +7.5819e+00 +0.0000e+00 +0.0000e+00 
 26055 +2.5266e+00 +0.0000e+00 +0.0000e+00 
 26056 +2.1622e+00 +0.0000e+00 +0.0000e+00 
 26057 -4.4684e+00 +0.0000e+00 +0.0000e+00 
 26058 -1.7476e-01 +0.0000e+00 +0.0000e+00 
 26059 +3.3145e-02 +0.0000e+00 +0.0000e+00 
 26060 +1.0588e+00 +0.0000e+00 +0.0000e+00 
 26061 +9.6253e-02 +0.0000e+00 +0.0000e+00 
 26062 -2.1913e+00 +0.0000e+00 +0.0000e+00 
 26063 -3.3685e+00 +0.0000e+00 +0.0000e+00 
 26064 -1.6162e-02 +0.0000e+00 +0.0000e+00 
 26065 -4.0429e+00 +0.0000e+00 +0.0000e+00 
 26066 +5.7484e-02 +0.0000e+00 +0.0000e+00 
 26067 -1.5238e-01 +0.0000e+00 +0.0000e+00 
 26068 -2.3718e+00 +0.0000e+00 +0.0000e+00 
 26069 -2.0069e-01 +0.0000e+00 +0.0000e+00 
 26070 -3.2791e-01 +0.0000e+00 +0.0000e+00 
 26071 -1.0793e+00 +0.0000e+00 +0.0000e+00 
 26072 -3.9071e-01 +0.0000e+00 +0.0000e+00 
 26073 +6.6581e-01 +0.0000e+00 +0.0000e+00 
 26074 -1.5546e-01 +0.0000e+00 +0.0000e+00 
 26075 +3.8743e-02 +0.0000e+00 +0.0000e+00 
 26076 +1.9641e-02 +0.0000e+00 +0.0000e+00 
 26077 +1.1960e-01 +0.0000e+00 +0.0000e+00 
 26078 +5.9131e-02 +0.0000e+00 +0.0000e+00 
 26079 -1.3792e-01 +0.0000e+00 +0.0000e+00 
 26080 -1.3649e-01 +0.0000e+00 +0.0000e+00 
 26081 +3.6891e-01 +0.0000e+00 +0.0000e+00 
 26082 -2.0531e-01 +0.0000e+00 +0.0000e+00 
 26083 -4.4647e-02 +0.0000e+00 +0.0000e+00 
 26084 +6.9008e-02 +0.0000e+00 +0.0000e+00 
 26085 -7.6158e-02 +0.0000e+00 +0.0000e+00 
 26086 +1.4218e-01 +0.0000e+00 +0.0000e+00 
 26087 +1.2562e-02 +0.0000e+00 +0.0000e+00 
 26088 +2.5002e-01 +0.0000e+00 +0.0000e+00 
 26089 +8.2267e-02 +0.0000e+00 +0.0000e+00 
 26090 +2.6925e-02 +0.0000e+00 +0.0000e+00 
 26091 +1.0573e-01 +0.0000e+00 +0.0000e+00 
 26092 -1.9658e-01 +0.0000e+00 +0.0000e+00 
 26093 -1.3280e-01 +0.0000e+00 +0.0000e+00 
 26094 +1.6948e-01 +0.0000e+00 +0.0000e+00 
 26095 -9.3466e-02 +0.0000e+00 +0.0000e+00 
 26096 -5.8422e-02 +0.0000e+00 +0.0000e+00 
 26097 -7.6916e-02 +0.0000e+00 +0.0000e+00 
 26098 -1.3950e-01 +0.0000e+00 +0.0000e+00 
 26099 -8.3452e-02 +0.0000e+00 +0.0000e+00 
 26100 -1.7162e-02 +0.0000e+00 +0.0000e+00 
 26101 -1.3290e-02 +0.0000e+00 +0.0000e+00 
 26102 +2.9823e-01 +0.0000e+00 +0.0000e+00 
 26103 -2.8175e-02 +0.0000e+00 +0.0000e+00 
 26104 +3.4351e-01 +0.0000e+00 +0.0000e+00 
 26105 -2.9859e-01 +0.0000e+00 +0.0000e+00 
 26106 +2.1942e-01 +0.0000e+00 +0.0000e+00 
 26107 +5.2677e-02 +0.0000e+00 +0.0000e+00 
 26108 +3.8275e+00 +0.0000e+00 +0.0000e+00 
 26109 -7.1069e-01 +0.0000e+00 +0.0000e+00 
 26110 +1.3881e+01 +0.0000e+00 +0.0000e+00 
 26111 +1.2640e+01 +0.0000e+00 +0.0000e+00 
 26112 +1.3248e+01 +0.0000e+00 +0.0000e+00 
 26113 +7.9121e-02 +0.0000e+00 +0.0000e+00 
 26114 -9.0335e-02 +0.0000e+00 +0.0000e+00 
 26115 +1.5130e-02 +0.0000e+00 +0.0000e+00 
 26116 -8.6458e-02 +0.0000e+00 +0.0000e+00 
 26117 -2.5580e-01 +0.0000e+00 +0.0000e+00 
 26118 -4.0374e-01 +0.0000e+00 +0.0000e+00 
 26119 -1.3610e-01 +0.0000e+00 +0.0000e+00 
 26120 -1.7717e-02 +0.0000e+00 +0.0000e+00 
 26121 -1.7361e-01 +0.0000e+00 +0.0000e+00 
 26122 -5.8554e-01 +0.0000e+00 +0.0000e+00 
 26123 +6.8633e+00 +0.0000e+00 +0.0000e+00 
 26124 -4.8697e-02 +0.0000e+00 +0.0000e+00 
 26125 -3.2831e+00 +0.0000e+00 +0.0000e+00 
 26126 +1.6652e-01 +0.0000e+00 +0.0000e+00 
 26127 -2.6839e-01 +0.0000e+00 +0.0000e+00 
 26128 -2.3118e-01 +0.0000e+00 +0.0000e+00 
 26129 -3.2696e-01 +0.0000e+00 +0.0000e+00 
 26130 -1.1442e+00 +0.0000e+00 +0.0000e+00 
 26131 +8.3619e-02 +0.0000e+00 +0.0000e+00 
 26132 +2.8941e-02 +0.0000e+00 +0.0000e+00 
 26133 -2.2282e-01 +0.0000e+00 +0.0000e+00 
 26134 +1.5713e-01 +0.0000e+00 +0.0000e+00 
 26135 +2.5332e-01 +0.0000e+00 +0.0000e+00 
 26136 -4.5191e+00 +0.0000e+00 +0.0000e+00 
 26137 -9.6765e-03 +0.0000e+00 +0.0000e+00 
 26138 -2.0561e-02 +0.0000e+00 +0.0000e+00 
 26139 +2.7993e-01 +0.0000e+00 +0.0000e+00 
 26140 +6.7519e-02 +0.0000e+00 +0.0000e+00 
 26141 +3.1571e-02 +0.0000e+00 +0.0000e+00 
 26142 -1.4063e-01 +0.0000e+00 +0.0000e+00 
 26143 -2.0831e-01 +0.0000e+00 +0.0000e+00 
 26144 -6.0370e-01 +0.0000e+00 +0.0000e+00 
 26145 -7.0904e-02 +0.0000e+00 +0.0000e+00 
 26146 +7.3245e-03 +0.0000e+00 +0.0000e+00 
 26147 -1.0023e-01 +0.0000e+00 +0.0000e+00 
 26148 +6.3353e-02 +0.0000e+00 +0.0000e+00 
 26149 +1.3791e-01 +0.0000e+00 +0.0000e+00 
 26150 +1.4239e-01 +0.0000e+00 +0.0000e+00 
 26151 +6.5156e+00 +0.0000e+00 +0.0000e+00 
 26152 +2.3103e-01 +0.0000e+00 +0.0000e+00 
 26153 -7.1315e-01 +0.0000e+00 +0.0000e+00 
 26154 +4.6515e-01 +0.0000e+00 +0.0000e+00 
 26155 -2.9142e+00 +0.0000e+00 +0.0000e+00 
 26156 -1.5178e+00 +0.0000e+00 +0.0000e+00 
 26157 -3.1030e+00 +0.0000e+00 +0.0000e+00 
 26158 +6.4214e-02 +0.0000e+00 +0.0000e+00 
 26159 +5.1939e-02 +0.0000e+00 +0.0000e+00 
 26160 -3.5740e+00 +0.0000e+00 +0.0000e+00 
 26161 -7.6094e-02 +0.0000e+00 +0.0000e+00 
 26162 +1.3900e-01 +0.0000e+00 +0.0000e+00 
 26163 -6.7790e-02 +0.0000e+00 +0.0000e+00 
 26164 -6.7258e-02 +0.0000e+00 +0.0000e+00 
 26165 +1.6873e-01 +0.0000e+00 +0.0000e+00 
 26166 +1.4122e-02 +0.0000e+00 +0.0000e+00 
 26167 +2.4612e-01 +0.0000e+00 +0.0000e+00 
 26168 +6.3957e-02 +0.0000e+00 +0.0000e+00 
 26169 -1.8688e-01 +0.0000e+00 +0.0000e+00 
 26170 -3.6188e+00 +0.0000e+00 +0.0000e+00 
 26171 -2.1086e+00 +0.0000e+00 +0.0000e+00 
 26172 +7.6023e-02 +0.0000e+00 +0.0000e+00 
 26173 -1.2206e-01 +0.0000e+00 +0.0000e+00 
 26174 -1.9432e-01 +0.0000e+00 +0.0000e+00 
 26175 +5.6799e-02 +0.0000e+00 +0.0000e+00 
 26176 -2.2807e-01 +0.0000e+00 +0.0000e+00 
 26177 +1.5544e+00 +0.0000e+00 +0.0000e+00 
 26178 -6.8761e-02 +0.0000e+00 +0.0000e+00 
 26179 -1.2792e-01 +0.0000e+00 +0.0000e+00 
 26180 -2.1345e-01 +0.0000e+00 +0.0000e+00 
 26181 -1.6159e-01 +0.0000e+00 +0.0000e+00 
 26182 -1.7452e-01 +0.0000e+00 +0.0000e+00 
 26183 +3.4724e-01 +0.0000e+00 +0.0000e+00 
 26184 -7.2738e-02 +0.0000e+00 +0.0000e+00 
 26185 -2.5806e-02 +0.0000e+00 +0.0000e+00 
 26186 -5.3106e-01 +0.0000e+00 +0.0000e+00 
 26187 -2.1713e-02 +0.0000e+00 +0.0000e+00 
 26188 -2.2723e+00 +0.0000e+00 +0.0000e+00 
 26189 +5.3680e+00 +0.0000e+00 +0.0000e+00 
 26190 +1.3876e+01 +0.0000e+00 +0.0000e+00 
 26191 +8.5304e+00 +0.0000e+00 +0.0000e+00 
 26192 +8.2114e+00 +0.0000e+00 +0.0000e+00 
 26193 -1.5313e+00 +0.0000e+00 +0.0000e+00 
 26194 +3.1765e-01 +0.0000e+00 +0.0000e+00 
 26195 -4.1982e-01 +0.0000e+00 +0.0000e+00 
 26196 -2.1867e+00 +0.0000e+00 +0.0000e+00 
 26197 +3.0512e-01 +0.0000e+00 +0.0000e+00 
 26198 -1.8333e-02 +0.0000e+00 +0.0000e+00 
 26199 +1.8749e-01 +0.0000e+00 +0.0000e+00 
 26200 -2.4325e-01 +0.0000e+00 +0.0000e+00 
 26201 +1.2288e-01 +0.0000e+00 +0.0000e+00 
 26202 -1.7570e-01 +0.0000e+00 +0.0000e+00 
 26203 -2.8837e+00 +0.0000e+00 +0.0000e+00 
 26204 +8.1108e+00 +0.0000e+00 +0.0000e+00 
 26205 +5.8594e-01 +0.0000e+00 +0.0000e+00 
 26206 -2.5119e+00 +0.0000e+00 +0.0000e+00 
 26207 -5.7877e-02 +0.0000e+00 +0.0000e+00 
 26208 -1.2412e+00 +0.0000e+00 +0.0000e+00 
 26209 +1.1813e-01 +0.0000e+00 +0.0000e+00 
 26210 -4.0113e+00 +0.0000e+00 +0.0000e+00 
 26211 +1.4317e-01 +0.0000e+00 +0.0000e+00 
 26212 +1.0784e-01 +0.0000e+00 +0.0000e+00 
 26213 +1.1283e-01 +0.0000e+00 +0.0000e+00 
 26214 -3.1974e-01 +0.0000e+00 +0.0000e+00 
 26215 -1.8113e-01 +0.0000e+00 +0.0000e+00 
 26216 +9.2416e-02 +0.0000e+00 +0.0000e+00 
 26217 +1.0583e+00 +0.0000e+00 +0.0000e+00 
 26218 +1.5367e-01 +0.0000e+00 +0.0000e+00 
 26219 +1.2310e-01 +0.0000e+00 +0.0000e+00 
 26220 -3.3861e-02 +0.0000e+00 +0.0000e+00 
 26221 +3.4437e-01 +0.0000e+00 +0.0000e+00 
 26222 +8.0285e-03 +0.0000e+00 +0.0000e+00 
 26223 -5.9843e-02 +0.0000e+00 +0.0000e+00 
 26224 -1.2989e-01 +0.0000e+00 +0.0000e+00 
 26225 -4.8810e-02 +0.0000e+00 +0.0000e+00 
 26226 +6.4945e-02 +0.0000e+00 +0.0000e+00 
 26227 -1.6067e+01 +0.0000e+00 +0.0000e+00 
 26228 +7.5436e+00 +0.0000e+00 +0.0000e+00 
 26229 -2.9598e+00 +0.0000e+00 +0.0000e+00 
 26230 +3.7963e-01 +0.0000e+00 +0.0000e+00 
 26231 -2.7788e-02 +0.0000e+00 +0.0000e+00 
 26232 +7.0791e-02 +0.0000e+00 +0.0000e+00 
 26233 -1.3080e-01 +0.0000e+00 +0.0000e+00 
 26234 +8.8452e+00 +0.0000e+00 +0.0000e+00 
 26235 -1.8330e+01 +0.0000e+00 +0.0000e+00 
 26236 +8.1871e+00 +0.0000e+00 +0.0000e+00 
 26237 -4.5142e-02 +0.0000e+00 +0.0000e+00 
 26238 +1.9322e-02 +0.0000e+00 +0.0000e+00 
 26239 -8.3631e-02 +0.0000e+00 +0.0000e+00 
 26240 +1.6084e-01 +0.0000e+00 +0.0000e+00 
 26241 +1.5724e-02 +0.0000e+00 +0.0000e+00 
 26242 +1.8321e-01 +0.0000e+00 +0.0000e+00 
 26243 +3.2066e-01 +0.0000e+00 +0.0000e+00 
 26244 +1.3967e-01 +0.0000e+00 +0.0000e+00 
 26245 +1.9214e-01 +0.0000e+00 +0.0000e+00 
 26246 +1.0548e-01 +0.0000e+00 +0.0000e+00 
 26247 -2.9804e-02 +0.0000e+00 +0.0000e+00 
 26248 -1.4884e-01 +0.0000e+00 +0.0000e+00 
 26249 -2.1892e-01 +0.0000e+00 +0.0000e+00 
 26250 -1.3139e-01 +0.0000e+00 +0.0000e+00 
 26251 +8.8359e+00 +0.0000e+00 +0.0000e+00 
 26252 -7.2374e-02 +0.0000e+00 +0.0000e+00 
 26253 -1.9711e-01 +0.0000e+00 +0.0000e+00 
 26254 +1.4822e-01 +0.0000e+00 +0.0000e+00 
 26255 -3.1541e-01 +0.0000e+00 +0.0000e+00 
 26256 -5.9134e-02 +0.0000e+00 +0.0000e+00 
 26257 +7.9006e-02 +0.0000e+00 +0.0000e+00 
 26258 -5.1718e-02 +0.0000e+00 +0.0000e+00 
 26259 +2.1178e-01 +0.0000e+00 +0.0000e+00 
 26260 -2.2440e-01 +0.0000e+00 +0.0000e+00 
 26261 +1.9005e-01 +0.0000e+00 +0.0000e+00 
 26262 +6.7662e-03 +0.0000e+00 +0.0000e+00 
 26263 -9.3842e-03 +0.0000e+00 +0.0000e+00 
 26264 +1.6983e-01 +0.0000e+00 +0.0000e+00 
 26265 -2.7492e-01 +0.0000e+00 +0.0000e+00 
 26266 -8.7865e-02 +0.0000e+00 +0.0000e+00 
 26267 -8.3394e-02 +0.0000e+00 +0.0000e+00 
 26268 +2.9184e-02 +0.0000e+00 +0.0000e+00 
 26269 +2.3281e-01 +0.0000e+00 +0.0000e+00 
 26270 -9.2312e-02 +0.0000e+00 +0.0000e+00 
 26271 -1.5787e-01 +0.0000e+00 +0.0000e+00 
 26272 -2.1936e-01 +0.0000e+00 +0.0000e+00 
 26273 -1.7641e-01 +0.0000e+00 +0.0000e+00 
 26274 -7.2214e-02 +0.0000e+00 +0.0000e+00 
 26275 +2.0205e-01 +0.0000e+00 +0.0000e+00 
 26276 -1.7404e-01 +0.0000e+00 +0.0000e+00 
 26277 +3.0801e-01 +0.0000e+00 +0.0000e+00 
 26278 +3.6251e-02 +0.0000e+00 +0.0000e+00 
 26279 +1.6434e-02 +0.0000e+00 +0.0000e+00 
 26280 -1.4067e-01 +0.0000e+00 +0.0000e+00 
 26281 +5.2160e-02 +0.0000e+00 +0.0000e+00 
 26282 +2.4591e-01 +0.0000e+00 +0.0000e+00 
 26283 -1.6685e-01 +0.0000e+00 +0.0000e+00 
 26284 -1.1857e-01 +0.0000e+00 +0.0000e+00 
 26285 +4.4222e-01 +0.0000e+00 +0.0000e+00 
 26286 +4.3151e-02 +0.0000e+00 +0.0000e+00 
 26287 +1.0375e-01 +0.0000e+00 +0.0000e+00 
 26288 -1.0666e-01 +0.0000e+00 +0.0000e+00 
 26289 +1.6700e-01 +0.0000e+00 +0.0000e+00 
 26290 +3.4856e-02 +0.0000e+00 +0.0000e+00 
 26291 -6.4285e-02 +0.0000e+00 +0.0000e+00 
 26292 +4.8751e-01 +0.0000e+00 +0.0000e+00 
 26293 +3.0418e-02 +0.0000e+00 +0.0000e+00 
 26294 -3.2619e+00 +0.0000e+00 +0.0000e+00 
 26295 -8.6623e-02 +0.0000e+00 +0.0000e+00 
 26296 +9.3057e-02 +0.0000e+00 +0.0000e+00 
 26297 +2.9366e-01 +0.0000e+00 +0.0000e+00 
 26298 -8.0803e-01 +0.0000e+00 +0.0000e+00 
 26299 -1.0255e-01 +0.0000e+00 +0.0000e+00 
 26300 -9.9709e-03 +0.0000e+00 +0.0000e+00 
 26301 +4.5276e-01 +0.0000e+00 +0.0000e+00 
 26302 -2.0114e-02 +0.0000e+00 +0.0000e+00 
 26303 +1.3629e-01 +0.0000e+00 +0.0000e+00 
 26304 -1.7244e+00 +0.0000e+00 +0.0000e+00 
 26305 +8.7921e-02 +0.0000e+00 +0.0000e+00 
 26306 -2.7403e-01 +0.0000e+00 +0.0000e+00 
 26307 -5.0978e-02 +0.0000e+00 +0.0000e+00 
 26308 +4.6952e-02 +0.0000e+00 +0.0000e+00 
 26309 -1.8902e-01 +0.0000e+00 +0.0000e+00 
 26310 -1.2216e+00 +0.0000e+00 +0.0000e+00 
 26311 -1.7300e-01 +0.0000e+00 +0.0000e+00 
 26312 -1.5278e-01 +0.0000e+00 +0.0000e+00 
 26313 -2.9679e-01 +0.0000e+00 +0.0000e+00 
 26314 -2.1325e-01 +0.0000e+00 +0.0000e+00 
 26315 +3.6257e-02 +0.0000e+00 +0.0000e+00 
 26316 +7.8528e-02 +0.0000e+00 +0.0000e+00 
 26317 +2.1234e-01 +0.0000e+00 +0.0000e+00 
 26318 -1.6943e-01 +0.0000e+00 +0.0000e+00 
 26319 +3.4463e-01 +0.0000e+00 +0.0000e+00 
 26320 +4.8917e+00 +0.0000e+00 +0.0000e+00 
 26321 +2.3662e-02 +0.0000e+00 +0.0000e+00 
 26322 +6.8872e+00 +0.0000e+00 +0.0000e+00 
 26323 -6.4617e+00 +0.0000e+00 +0.0000e+00 
 26324 +1.7750e+00 +0.0000e+00 +0.0000e+00 
 26325 +3.7177e-01 +0.0000e+00 +0.0000e+00 
 26326 +8.7964e+00 +0.0000e+00 +0.0000e+00 
 26327 -1.7522e-01 +0.0000e+00 +0.0000e+00 
 26328 +1.0140e-01 +0.0000e+00 +0.0000e+00 
 26329 +9.8562e-04 +0.0000e+00 +0.0000e+00 
 26330 +9.6929e+00 +0.0000e+00 +0.0000e+00 
 26331 +2.3502e-01 +0.0000e+00 +0.0000e+00 
 26332 +3.7985e-02 +0.0000e+00 +0.0000e+00 
 26333 -1.5365e-01 +0.0000e+00 +0.0000e+00 
 26334 -1.9971e-02 +0.0000e+00 +0.0000e+00 
 26335 +6.8815e-02 +0.0000e+00 +0.0000e+00 
 26336 +1.0828e-01 +0.0000e+00 +0.0000e+00 
 26337 +2.0132e-01 +0.0000e+00 +0.0000e+00 
 26338 +4.7197e-02 +0.0000e+00 +0.0000e+00 
 26339 +5.0162e-01 +0.0000e+00 +0.0000e+00 
 26340 +1.0354e-01 +0.0000e+00 +0.0000e+00 
 26341 +9.4468e-02 +0.0000e+00 +0.0000e+00 
 26342 +3.7227e-02 +0.0000e+00 +0.0000e+00 
 26343 -5.4682e-02 +0.0000e+00 +0.0000e+00 
 26344 -3.1607e-02 +0.0000e+00 +0.0000e+00 
 26345 -2.3496e-01 +0.0000e+00 +0.0000e+00 
 26346 +2.4517e-01 +0.0000e+00 +0.0000e+00 
 26347 -9.0212e-02 +0.0000e+00 +0.0000e+00 
 26348 -1.2682e-03 +0.0000e+00 +0.0000e+00 
 26349 +3.4666e-02 +0.0000e+00 +0.0000e+00 
 26350 +4.3210e-02 +0.0000e+00 +0.0000e+00 
 26351 +5.0663e-02 +0.0000e+00 +0.0000e+00 
 26352 -2.4593e-02 +0.0000e+00 +0.0000e+00 
 26353 -2.2758e-01 +0.0000e+00 +0.0000e+00 
 26354 +4.9841e-03 +0.0000e+00 +0.0000e+00 
 26355 +2.4545e-01 +0.0000e+00 +0.0000e+00 
 26356 -5.3551e-02 +0.0000e+00 +0.0000e+00 
 26357 -4.8275e-02 +0.0000e+00 +0.0000e+00 
 26358 -1.8523e-01 +0.0000e+00 +0.0000e+00 
 26359 +1.4438e-01 +0.0000e+00 +0.0000e+00 
 26360 +6.3690e-02 +0.0000e+00 +0.0000e+00 
 26361 +5.2185e-02 +0.0000e+00 +0.0000e+00 
 26362 +2.2712e-01 +0.0000e+00 +0.0000e+00 
 26363 +5.4170e-02 +0.0000e+00 +0.0000e+00 
 26364 +1.3190e-01 +0.0000e+00 +0.0000e+00 
 26365 -1.0397e-02 +0.0000e+00 +0.0000e+00 
 26366 -1.9288e-01 +0.0000e+00 +0.0000e+00 
 26367 +9.3680e-03 +0.0000e+00 +0.0000e+00 
